instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_category
12267,2012-05-31,Summer,2012,5,7,0,Thu,1,Clear,0.6,0.6061,0.64,0.2836,18,489,507,Pagi (05–11)
12268,2012-05-31,Summer,2012,5,8,0,Thu,1,Clear,0.62,0.6212,0.57,0.2537,18,675,693,Pagi (05–11)
12269,2012-05-31,Summer,2012,5,9,0,Thu,1,Clear,0.66,0.6212,0.47,0.2537,47,264,311,Pagi (05–11)
12270,2012-05-31,Summer,2012,5,10,0,Thu,1,Clear,0.7,0.6364,0.39,0.3881,65,155,220,Pagi (05–11)
12271,2012-05-31,Summer,2012,5,11,0,Thu,1,Clear,0.72,0.6515,0.37,0.2836,65,153,218,Pagi (05–11)
12272,2012-05-31,Summer,2012,5,12,0,Thu,1,Clear,0.72,0.6515,0.37,0.194,62,230,292,Siang (12–16)
12273,2012-05-31,Summer,2012,5,13,0,Thu,1,Clear,0.74,0.6515,0.35,0.1343,77,216,293,Siang (12–16)
12274,2012-05-31,Summer,2012,5,14,0,Thu,1,Clear,0.76,0.6667,0.31,0.194,61,193,254,Siang (12–16)
12275,2012-05-31,Summer,2012,5,15,0,Thu,1,Clear,0.76,0.6667,0.33,0.2985,81,209,290,Siang (12–16)
12276,2012-05-31,Summer,2012,5,16,0,Thu,1,Clear,0.76,0.6667,0.33,0.2836,103,384,487,Siang (12–16)
12277,2012-05-31,Summer,2012,5,17,0,Thu,1,Clear,0.76,0.6667,0.31,0.1642,85,742,827,Sore (17–20)
12278,2012-05-31,Summer,2012,5,18,0,Thu,1,Clear,0.74,0.6515,0.3,0.194,85,700,785,Sore (17–20)
12279,2012-05-31,Summer,2012,5,19,0,Thu,1,Clear,0.72,0.6515,0.34,0.1642,104,487,591,Sore (17–20)
12280,2012-05-31,Summer,2012,5,20,0,Thu,1,Clear,0.68,0.6364,0.44,0.1642,88,391,479,Sore (17–20)
12281,2012-05-31,Summer,2012,5,21,0,Thu,1,Clear,0.68,0.6364,0.44,0.1642,41,318,359,Malam (21–04)
12282,2012-05-31,Summer,2012,5,22,0,Thu,1,Clear,0.66,0.6212,0.5,0.1642,43,221,264,Malam (21–04)
12283,2012-05-31,Summer,2012,5,23,0,Thu,1,Clear,0.66,0.6212,0.54,0.2239,26,114,140,Malam (21–04)
12284,2012-06-01,Summer,2012,6,0,0,Fri,1,Clear,0.66,0.6212,0.5,0.2537,10,76,86,Malam (21–04)
12285,2012-06-01,Summer,2012,6,1,0,Fri,1,Clear,0.64,0.6212,0.53,0.2239,0,34,34,Malam (21–04)
12286,2012-06-01,Summer,2012,6,2,0,Fri,1,Clear,0.64,0.6212,0.57,0.2239,3,13,16,Malam (21–04)
12287,2012-06-01,Summer,2012,6,3,0,Fri,1,Misty,0.62,0.5909,0.73,0.0896,0,4,4,Malam (21–04)
12288,2012-06-01,Summer,2012,6,4,0,Fri,1,Misty,0.62,0.5909,0.73,0.0896,1,5,6,Malam (21–04)
12289,2012-06-01,Summer,2012,6,5,0,Fri,1,Misty,0.62,0.5909,0.78,0.0896,4,41,45,Pagi (05–11)
12290,2012-06-01,Summer,2012,6,6,0,Fri,1,Light Snow/Rain,0.62,0.5606,0.88,0.1343,5,136,141,Pagi (05–11)
12291,2012-06-01,Summer,2012,6,7,0,Fri,1,Misty,0.64,0.5758,0.89,0.194,33,369,402,Pagi (05–11)
12292,2012-06-01,Summer,2012,6,8,0,Fri,1,Misty,0.64,0.5758,0.89,0.194,19,675,694,Pagi (05–11)
12293,2012-06-01,Summer,2012,6,9,0,Fri,1,Misty,0.64,0.5758,0.83,0.2239,24,274,298,Pagi (05–11)
12294,2012-06-01,Summer,2012,6,10,0,Fri,1,Misty,0.66,0.6061,0.78,0.2836,49,155,204,Pagi (05–11)
12295,2012-06-01,Summer,2012,6,11,0,Fri,1,Misty,0.7,0.6667,0.74,0.2836,42,193,235,Pagi (05–11)
12296,2012-06-01,Summer,2012,6,12,0,Fri,1,Misty,0.7,0.6667,0.74,0.3582,72,238,310,Siang (12–16)
12297,2012-06-01,Summer,2012,6,13,0,Fri,1,Clear,0.72,0.6818,0.7,0.2985,76,240,316,Siang (12–16)
12298,2012-06-01,Summer,2012,6,14,0,Fri,1,Light Snow/Rain,0.72,0.6818,0.66,0.2836,55,199,254,Siang (12–16)
12299,2012-06-01,Summer,2012,6,15,0,Fri,1,Light Snow/Rain,0.72,0.6818,0.66,0.2836,45,213,258,Siang (12–16)
12300,2012-06-01,Summer,2012,6,16,0,Fri,1,Light Snow/Rain,0.74,0.6818,0.58,0.4478,36,186,222,Siang (12–16)
12301,2012-06-01,Summer,2012,6,17,0,Fri,1,Light Snow/Rain,0.7,0.6515,0.7,0.2537,25,202,227,Sore (17–20)
12302,2012-06-01,Summer,2012,6,18,0,Fri,1,Light Snow/Rain,0.62,0.5606,0.88,0.3582,10,100,110,Sore (17–20)
12303,2012-06-01,Summer,2012,6,19,0,Fri,1,Light Snow/Rain,0.62,0.5606,0.88,0.3582,4,41,45,Sore (17–20)
12304,2012-06-01,Summer,2012,6,20,0,Fri,1,Light Snow/Rain,0.62,0.5455,0.94,0.2537,1,38,39,Sore (17–20)
12305,2012-06-01,Summer,2012,6,21,0,Fri,1,Light Snow/Rain,0.64,0.5909,0.78,0.2537,12,73,85,Malam (21–04)
12306,2012-06-01,Summer,2012,6,22,0,Fri,1,Light Snow/Rain,0.6,0.5455,0.88,0.1343,1,22,23,Malam (21–04)
12307,2012-06-01,Summer,2012,6,23,0,Fri,1,Light Snow/Rain,0.6,0.5455,0.88,0.1343,6,67,73,Malam (21–04)
12308,2012-06-02,Summer,2012,6,0,0,Sat,0,Misty,0.56,0.5303,0.83,0.1343,5,81,86,Malam (21–04)
12309,2012-06-02,Summer,2012,6,1,0,Sat,0,Misty,0.56,0.5303,0.83,0.1045,15,61,76,Malam (21–04)
12310,2012-06-02,Summer,2012,6,2,0,Sat,0,Misty,0.54,0.5152,0.88,0.0,3,38,41,Malam (21–04)
12311,2012-06-02,Summer,2012,6,3,0,Sat,0,Clear,0.56,0.5303,0.73,0.2537,8,18,26,Malam (21–04)
12312,2012-06-02,Summer,2012,6,4,0,Sat,0,Clear,0.54,0.5152,0.68,0.2836,2,11,13,Malam (21–04)
12313,2012-06-02,Summer,2012,6,5,0,Sat,0,Clear,0.5,0.4848,0.72,0.194,1,11,12,Pagi (05–11)
12314,2012-06-02,Summer,2012,6,6,0,Sat,0,Misty,0.5,0.4848,0.77,0.194,5,31,36,Pagi (05–11)
12315,2012-06-02,Summer,2012,6,7,0,Sat,0,Clear,0.52,0.5,0.72,0.1045,9,77,86,Pagi (05–11)
12316,2012-06-02,Summer,2012,6,8,0,Sat,0,Clear,0.54,0.5152,0.64,0.1642,30,180,210,Pagi (05–11)
12317,2012-06-02,Summer,2012,6,9,0,Sat,0,Clear,0.56,0.5303,0.6,0.2537,89,243,332,Pagi (05–11)
12318,2012-06-02,Summer,2012,6,10,0,Sat,0,Clear,0.6,0.6212,0.53,0.2985,145,348,493,Pagi (05–11)
12319,2012-06-02,Summer,2012,6,11,0,Sat,0,Clear,0.58,0.5455,0.46,0.2836,179,357,536,Pagi (05–11)
12320,2012-06-02,Summer,2012,6,12,0,Sat,0,Clear,0.62,0.6212,0.43,0.3582,250,418,668,Siang (12–16)
12321,2012-06-02,Summer,2012,6,13,0,Sat,0,Clear,0.62,0.6212,0.41,0.2537,279,400,679,Siang (12–16)
12322,2012-06-02,Summer,2012,6,14,0,Sat,0,Clear,0.64,0.6212,0.38,0.2985,259,388,647,Siang (12–16)
12323,2012-06-02,Summer,2012,6,15,0,Sat,0,Clear,0.64,0.6212,0.38,0.2537,297,405,702,Siang (12–16)
12324,2012-06-02,Summer,2012,6,16,0,Sat,0,Clear,0.64,0.6212,0.38,0.2537,275,369,644,Siang (12–16)
12325,2012-06-02,Summer,2012,6,17,0,Sat,0,Clear,0.64,0.6212,0.36,0.0,248,338,586,Sore (17–20)
12326,2012-06-02,Summer,2012,6,18,0,Sat,0,Clear,0.64,0.6212,0.36,0.0,171,341,512,Sore (17–20)
12327,2012-06-02,Summer,2012,6,19,0,Sat,0,Clear,0.64,0.6212,0.36,0.1642,185,369,554,Sore (17–20)
12328,2012-06-02,Summer,2012,6,20,0,Sat,0,Clear,0.62,0.6212,0.35,0.2836,139,260,399,Sore (17–20)
12329,2012-06-02,Summer,2012,6,21,0,Sat,0,Clear,0.6,0.6212,0.4,0.1045,96,220,316,Malam (21–04)
12330,2012-06-02,Summer,2012,6,22,0,Sat,0,Clear,0.58,0.5455,0.46,0.1343,52,176,228,Malam (21–04)
12331,2012-06-02,Summer,2012,6,23,0,Sat,0,Clear,0.56,0.5303,0.52,0.1045,53,185,238,Malam (21–04)
12332,2012-06-03,Summer,2012,6,0,0,Sun,0,Clear,0.54,0.5152,0.6,0.1642,27,142,169,Malam (21–04)
12333,2012-06-03,Summer,2012,6,1,0,Sun,0,Clear,0.54,0.5152,0.56,0.1343,21,100,121,Malam (21–04)
12334,2012-06-03,Summer,2012,6,2,0,Sun,0,Clear,0.52,0.5,0.59,0.1045,22,67,89,Malam (21–04)
12335,2012-06-03,Summer,2012,6,3,0,Sun,0,Clear,0.52,0.5,0.63,0.1045,16,34,50,Malam (21–04)
12336,2012-06-03,Summer,2012,6,4,0,Sun,0,Clear,0.5,0.4848,0.72,0.0896,1,12,13,Malam (21–04)
12337,2012-06-03,Summer,2012,6,5,0,Sun,0,Clear,0.5,0.4848,0.68,0.0,1,11,12,Pagi (05–11)
12338,2012-06-03,Summer,2012,6,6,0,Sun,0,Clear,0.46,0.4545,0.82,0.1045,6,16,22,Pagi (05–11)
12339,2012-06-03,Summer,2012,6,7,0,Sun,0,Clear,0.5,0.4848,0.68,0.1045,6,29,35,Pagi (05–11)
12340,2012-06-03,Summer,2012,6,8,0,Sun,0,Clear,0.54,0.5152,0.6,0.0896,30,110,140,Pagi (05–11)
12341,2012-06-03,Summer,2012,6,9,0,Sun,0,Clear,0.6,0.6212,0.46,0.194,70,230,300,Pagi (05–11)
12342,2012-06-03,Summer,2012,6,10,0,Sun,0,Clear,0.62,0.6212,0.43,0.2239,127,277,404,Pagi (05–11)
12343,2012-06-03,Summer,2012,6,11,0,Sun,0,Clear,0.64,0.6212,0.41,0.2537,199,312,511,Pagi (05–11)
12344,2012-06-03,Summer,2012,6,12,0,Sun,0,Clear,0.66,0.6212,0.39,0.2985,276,408,684,Siang (12–16)
12345,2012-06-03,Summer,2012,6,13,0,Sun,0,Clear,0.68,0.6364,0.36,0.2836,265,421,686,Siang (12–16)
12346,2012-06-03,Summer,2012,6,14,0,Sun,0,Clear,0.68,0.6364,0.36,0.3284,267,411,678,Siang (12–16)
12347,2012-06-03,Summer,2012,6,15,0,Sun,0,Clear,0.7,0.6364,0.34,0.0,236,408,644,Siang (12–16)
12348,2012-06-03,Summer,2012,6,16,0,Sun,0,Clear,0.7,0.6364,0.34,0.2985,226,436,662,Siang (12–16)
12349,2012-06-03,Summer,2012,6,17,0,Sun,0,Clear,0.7,0.6364,0.34,0.2537,192,386,578,Sore (17–20)
12350,2012-06-03,Summer,2012,6,18,0,Sun,0,Clear,0.7,0.6364,0.34,0.2537,153,343,496,Sore (17–20)
12351,2012-06-03,Summer,2012,6,19,0,Sun,0,Clear,0.68,0.6364,0.34,0.2836,116,337,453,Sore (17–20)
12352,2012-06-03,Summer,2012,6,20,0,Sun,0,Clear,0.66,0.6212,0.39,0.194,84,230,314,Sore (17–20)
12353,2012-06-03,Summer,2012,6,21,0,Sun,0,Clear,0.62,0.6212,0.43,0.1642,66,180,246,Malam (21–04)
12354,2012-06-03,Summer,2012,6,22,0,Sun,0,Clear,0.62,0.6212,0.5,0.3881,61,165,226,Malam (21–04)
12355,2012-06-03,Summer,2012,6,23,0,Sun,0,Clear,0.58,0.5455,0.53,0.1045,26,82,108,Malam (21–04)
12356,2012-06-04,Summer,2012,6,0,0,Mon,1,Clear,0.58,0.5455,0.53,0.0,11,38,49,Malam (21–04)
12357,2012-06-04,Summer,2012,6,1,0,Mon,1,Light Snow/Rain,0.56,0.5303,0.6,0.1642,4,10,14,Malam (21–04)
12358,2012-06-04,Summer,2012,6,2,0,Mon,1,Clear,0.56,0.5303,0.6,0.2239,1,10,11,Malam (21–04)
12359,2012-06-04,Summer,2012,6,3,0,Mon,1,Misty,0.56,0.5303,0.6,0.1642,0,5,5,Malam (21–04)
12360,2012-06-04,Summer,2012,6,4,0,Mon,1,Clear,0.54,0.5152,0.64,0.0896,2,6,8,Malam (21–04)
12361,2012-06-04,Summer,2012,6,5,0,Mon,1,Clear,0.52,0.5,0.68,0.0,2,33,35,Pagi (05–11)
12362,2012-06-04,Summer,2012,6,6,0,Mon,1,Clear,0.52,0.5,0.68,0.0,4,135,139,Pagi (05–11)
12363,2012-06-04,Summer,2012,6,7,0,Mon,1,Clear,0.56,0.5303,0.6,0.2239,13,504,517,Pagi (05–11)
12364,2012-06-04,Summer,2012,6,8,0,Mon,1,Clear,0.6,0.6212,0.49,0.2239,22,643,665,Pagi (05–11)
12365,2012-06-04,Summer,2012,6,9,0,Mon,1,Clear,0.62,0.6212,0.43,0.2836,38,244,282,Pagi (05–11)
12366,2012-06-04,Summer,2012,6,10,0,Mon,1,Clear,0.64,0.6212,0.41,0.4627,67,120,187,Pagi (05–11)
12367,2012-06-04,Summer,2012,6,11,0,Mon,1,Clear,0.64,0.6212,0.38,0.4925,71,168,239,Pagi (05–11)
12368,2012-06-04,Summer,2012,6,12,0,Mon,1,Clear,0.64,0.6212,0.41,0.4478,62,220,282,Siang (12–16)
12369,2012-06-04,Summer,2012,6,13,0,Mon,1,Clear,0.64,0.6212,0.41,0.3582,85,189,274,Siang (12–16)
12370,2012-06-04,Summer,2012,6,14,0,Mon,1,Clear,0.62,0.6212,0.41,0.4925,84,186,270,Siang (12–16)
12371,2012-06-04,Summer,2012,6,15,0,Mon,1,Clear,0.66,0.6212,0.39,0.2985,77,215,292,Siang (12–16)
12372,2012-06-04,Summer,2012,6,16,0,Mon,1,Clear,0.66,0.6212,0.39,0.4627,73,375,448,Siang (12–16)
12373,2012-06-04,Summer,2012,6,17,0,Mon,1,Clear,0.64,0.6212,0.38,0.4478,101,733,834,Sore (17–20)
12374,2012-06-04,Summer,2012,6,18,0,Mon,1,Clear,0.64,0.6212,0.38,0.3881,103,719,822,Sore (17–20)
12375,2012-06-04,Summer,2012,6,19,0,Mon,1,Clear,0.62,0.6212,0.38,0.4179,91,554,645,Sore (17–20)
12376,2012-06-04,Summer,2012,6,20,0,Mon,1,Clear,0.6,0.6212,0.4,0.3582,71,390,461,Sore (17–20)
12377,2012-06-04,Summer,2012,6,21,0,Mon,1,Clear,0.58,0.5455,0.49,0.2537,40,225,265,Malam (21–04)
12378,2012-06-04,Summer,2012,6,22,0,Mon,1,Clear,0.56,0.5303,0.52,0.2836,41,127,168,Malam (21–04)
12379,2012-06-04,Summer,2012,6,23,0,Mon,1,Clear,0.58,0.5455,0.49,0.2985,8,78,86,Malam (21–04)
12380,2012-06-05,Summer,2012,6,0,0,Tue,1,Clear,0.54,0.5152,0.68,0.4179,6,28,34,Malam (21–04)
12381,2012-06-05,Summer,2012,6,1,0,Tue,1,Misty,0.52,0.5,0.77,0.3284,2,18,20,Malam (21–04)
12382,2012-06-05,Summer,2012,6,2,0,Tue,1,Light Snow/Rain,0.52,0.5,0.72,0.2985,0,8,8,Malam (21–04)
12383,2012-06-05,Summer,2012,6,3,0,Tue,1,Light Snow/Rain,0.5,0.4848,0.82,0.194,0,5,5,Malam (21–04)
12384,2012-06-05,Summer,2012,6,4,0,Tue,1,Light Snow/Rain,0.5,0.4848,0.82,0.194,1,4,5,Malam (21–04)
12385,2012-06-05,Summer,2012,6,5,0,Tue,1,Light Snow/Rain,0.48,0.4697,0.82,0.1642,1,35,36,Pagi (05–11)
12386,2012-06-05,Summer,2012,6,6,0,Tue,1,Clear,0.48,0.4697,0.82,0.2537,7,177,184,Pagi (05–11)
12387,2012-06-05,Summer,2012,6,7,0,Tue,1,Clear,0.48,0.4697,0.77,0.2985,29,540,569,Pagi (05–11)
12388,2012-06-05,Summer,2012,6,8,0,Tue,1,Misty,0.48,0.4697,0.77,0.2239,30,680,710,Pagi (05–11)
12389,2012-06-05,Summer,2012,6,9,0,Tue,1,Misty,0.52,0.5,0.72,0.2537,50,285,335,Pagi (05–11)
12390,2012-06-05,Summer,2012,6,10,0,Tue,1,Misty,0.52,0.5,0.63,0.2985,58,118,176,Pagi (05–11)
12391,2012-06-05,Summer,2012,6,11,0,Tue,1,Misty,0.56,0.5303,0.56,0.194,65,162,227,Pagi (05–11)
12392,2012-06-05,Summer,2012,6,12,0,Tue,1,Misty,0.54,0.5152,0.56,0.2239,45,202,247,Siang (12–16)
12393,2012-06-05,Summer,2012,6,13,0,Tue,1,Misty,0.6,0.6212,0.46,0.1642,66,201,267,Siang (12–16)
12394,2012-06-05,Summer,2012,6,14,0,Tue,1,Misty,0.58,0.5455,0.46,0.1642,82,194,276,Siang (12–16)
12395,2012-06-05,Summer,2012,6,15,0,Tue,1,Misty,0.58,0.5455,0.46,0.1343,54,218,272,Siang (12–16)
12396,2012-06-05,Summer,2012,6,16,0,Tue,1,Clear,0.6,0.6212,0.43,0.194,91,382,473,Siang (12–16)
12397,2012-06-05,Summer,2012,6,17,0,Tue,1,Clear,0.6,0.6212,0.43,0.0,86,764,850,Sore (17–20)
12398,2012-06-05,Summer,2012,6,18,0,Tue,1,Clear,0.6,0.6212,0.43,0.194,111,679,790,Sore (17–20)
12399,2012-06-05,Summer,2012,6,19,0,Tue,1,Clear,0.58,0.5455,0.46,0.2537,68,445,513,Sore (17–20)
12400,2012-06-05,Summer,2012,6,20,0,Tue,1,Clear,0.56,0.5303,0.49,0.2239,44,371,415,Sore (17–20)
12401,2012-06-05,Summer,2012,6,21,0,Tue,1,Clear,0.54,0.5152,0.56,0.1642,30,253,283,Malam (21–04)
12402,2012-06-05,Summer,2012,6,22,0,Tue,1,Clear,0.56,0.5303,0.52,0.1045,22,171,193,Malam (21–04)
12403,2012-06-05,Summer,2012,6,23,0,Tue,1,Clear,0.54,0.5152,0.56,0.0896,20,93,113,Malam (21–04)
12404,2012-06-06,Summer,2012,6,0,0,Wed,1,Clear,0.52,0.5,0.59,0.0896,3,46,49,Malam (21–04)
12405,2012-06-06,Summer,2012,6,1,0,Wed,1,Clear,0.52,0.5,0.68,0.0,6,21,27,Malam (21–04)
12406,2012-06-06,Summer,2012,6,2,0,Wed,1,Clear,0.5,0.4848,0.68,0.0,4,7,11,Malam (21–04)
12407,2012-06-06,Summer,2012,6,3,0,Wed,1,Clear,0.46,0.4545,0.82,0.0,0,8,8,Malam (21–04)
12408,2012-06-06,Summer,2012,6,4,0,Wed,1,Clear,0.46,0.4545,0.82,0.1045,3,7,10,Malam (21–04)
12409,2012-06-06,Summer,2012,6,5,0,Wed,1,Clear,0.48,0.4697,0.77,0.0,1,37,38,Pagi (05–11)
12410,2012-06-06,Summer,2012,6,6,0,Wed,1,Clear,0.48,0.4697,0.77,0.0,7,165,172,Pagi (05–11)
12411,2012-06-06,Summer,2012,6,7,0,Wed,1,Clear,0.5,0.4848,0.72,0.0,16,531,547,Pagi (05–11)
12412,2012-06-06,Summer,2012,6,8,0,Wed,1,Clear,0.54,0.5152,0.68,0.0,31,637,668,Pagi (05–11)
12413,2012-06-06,Summer,2012,6,9,0,Wed,1,Clear,0.56,0.5303,0.6,0.0896,35,268,303,Pagi (05–11)
12414,2012-06-06,Summer,2012,6,10,0,Wed,1,Clear,0.6,0.6212,0.46,0.0896,55,148,203,Pagi (05–11)
12415,2012-06-06,Summer,2012,6,11,0,Wed,1,Clear,0.62,0.6212,0.43,0.0896,65,161,226,Pagi (05–11)
12416,2012-06-06,Summer,2012,6,12,0,Wed,1,Clear,0.62,0.6212,0.38,0.0,80,235,315,Siang (12–16)
12417,2012-06-06,Summer,2012,6,13,0,Wed,1,Clear,0.62,0.6212,0.41,0.0896,73,230,303,Siang (12–16)
12418,2012-06-06,Summer,2012,6,14,0,Wed,1,Clear,0.64,0.6212,0.38,0.0,111,191,302,Siang (12–16)
12419,2012-06-06,Summer,2012,6,15,0,Wed,1,Clear,0.64,0.6212,0.38,0.0,75,225,300,Siang (12–16)
12420,2012-06-06,Summer,2012,6,16,0,Wed,1,Clear,0.64,0.6212,0.41,0.1343,107,345,452,Siang (12–16)
12421,2012-06-06,Summer,2012,6,17,0,Wed,1,Clear,0.62,0.6212,0.43,0.1343,72,652,724,Sore (17–20)
12422,2012-06-06,Summer,2012,6,18,0,Wed,1,Light Snow/Rain,0.6,0.6212,0.53,0.194,94,688,782,Sore (17–20)
12423,2012-06-06,Summer,2012,6,19,0,Wed,1,Clear,0.56,0.5303,0.73,0.2985,52,486,538,Sore (17–20)
12424,2012-06-06,Summer,2012,6,20,0,Wed,1,Clear,0.54,0.5152,0.73,0.2836,59,349,408,Sore (17–20)
12425,2012-06-06,Summer,2012,6,21,0,Wed,1,Clear,0.54,0.5152,0.73,0.1642,38,260,298,Malam (21–04)
12426,2012-06-06,Summer,2012,6,22,0,Wed,1,Clear,0.52,0.5,0.77,0.0896,27,221,248,Malam (21–04)
12427,2012-06-06,Summer,2012,6,23,0,Wed,1,Clear,0.52,0.5,0.77,0.0,13,110,123,Malam (21–04)
12428,2012-06-07,Summer,2012,6,0,0,Thu,1,Clear,0.52,0.5,0.77,0.1343,9,50,59,Malam (21–04)
12429,2012-06-07,Summer,2012,6,1,0,Thu,1,Clear,0.52,0.5,0.77,0.1642,5,17,22,Malam (21–04)
12430,2012-06-07,Summer,2012,6,2,0,Thu,1,Clear,0.52,0.5,0.77,0.0896,0,12,12,Malam (21–04)
12431,2012-06-07,Summer,2012,6,3,0,Thu,1,Clear,0.5,0.4848,0.77,0.1045,0,5,5,Malam (21–04)
12432,2012-06-07,Summer,2012,6,4,0,Thu,1,Clear,0.46,0.4545,0.88,0.1045,0,6,6,Malam (21–04)
12433,2012-06-07,Summer,2012,6,5,0,Thu,1,Clear,0.48,0.4697,0.82,0.0896,0,34,34,Pagi (05–11)
12434,2012-06-07,Summer,2012,6,6,0,Thu,1,Clear,0.46,0.4545,0.88,0.1045,5,165,170,Pagi (05–11)
12435,2012-06-07,Summer,2012,6,7,0,Thu,1,Clear,0.5,0.4848,0.82,0.1642,20,506,526,Pagi (05–11)
12436,2012-06-07,Summer,2012,6,8,0,Thu,1,Clear,0.52,0.5,0.77,0.0,20,661,681,Pagi (05–11)
12437,2012-06-07,Summer,2012,6,9,0,Thu,1,Clear,0.58,0.5455,0.68,0.0,37,300,337,Pagi (05–11)
12438,2012-06-07,Summer,2012,6,10,0,Thu,1,Clear,0.6,0.6061,0.64,0.0896,56,154,210,Pagi (05–11)
12439,2012-06-07,Summer,2012,6,11,0,Thu,1,Clear,0.66,0.6212,0.47,0.2239,67,170,237,Pagi (05–11)
12440,2012-06-07,Summer,2012,6,12,0,Thu,1,Clear,0.7,0.6364,0.42,0.0,62,274,336,Siang (12–16)
12441,2012-06-07,Summer,2012,6,13,0,Thu,1,Clear,0.7,0.6364,0.37,0.2836,65,250,315,Siang (12–16)
12442,2012-06-07,Summer,2012,6,14,0,Thu,1,Clear,0.72,0.6515,0.37,0.2537,67,198,265,Siang (12–16)
12443,2012-06-07,Summer,2012,6,15,0,Thu,1,Clear,0.74,0.6515,0.3,0.0,99,234,333,Siang (12–16)
12444,2012-06-07,Summer,2012,6,16,0,Thu,1,Clear,0.72,0.6515,0.34,0.2239,77,389,466,Siang (12–16)
12445,2012-06-07,Summer,2012,6,17,0,Thu,1,Clear,0.72,0.6515,0.34,0.2537,91,778,869,Sore (17–20)
12446,2012-06-07,Summer,2012,6,18,0,Thu,1,Clear,0.7,0.6364,0.34,0.2836,110,703,813,Sore (17–20)
12447,2012-06-07,Summer,2012,6,19,0,Thu,1,Clear,0.7,0.6364,0.34,0.2836,65,537,602,Sore (17–20)
12448,2012-06-07,Summer,2012,6,20,0,Thu,1,Clear,0.66,0.6212,0.36,0.2985,76,402,478,Sore (17–20)
12449,2012-06-07,Summer,2012,6,21,0,Thu,1,Clear,0.62,0.6212,0.41,0.3284,30,283,313,Malam (21–04)
12450,2012-06-07,Summer,2012,6,22,0,Thu,1,Clear,0.6,0.6212,0.46,0.1642,35,193,228,Malam (21–04)
12451,2012-06-07,Summer,2012,6,23,0,Thu,1,Clear,0.56,0.5303,0.52,0.1343,42,135,177,Malam (21–04)
12452,2012-06-08,Summer,2012,6,0,0,Fri,1,Clear,0.56,0.5303,0.56,0.1642,18,59,77,Malam (21–04)
12453,2012-06-08,Summer,2012,6,1,0,Fri,1,Clear,0.56,0.5303,0.56,0.1642,4,25,29,Malam (21–04)
12454,2012-06-08,Summer,2012,6,2,0,Fri,1,Clear,0.56,0.5303,0.56,0.0,2,17,19,Malam (21–04)
12455,2012-06-08,Summer,2012,6,3,0,Fri,1,Clear,0.54,0.5152,0.6,0.0896,0,8,8,Malam (21–04)
12456,2012-06-08,Summer,2012,6,4,0,Fri,1,Clear,0.52,0.5,0.63,0.0,1,9,10,Malam (21–04)
12457,2012-06-08,Summer,2012,6,5,0,Fri,1,Clear,0.5,0.4848,0.72,0.1045,1,28,29,Pagi (05–11)
12458,2012-06-08,Summer,2012,6,6,0,Fri,1,Clear,0.52,0.5,0.68,0.0896,8,131,139,Pagi (05–11)
12459,2012-06-08,Summer,2012,6,7,0,Fri,1,Clear,0.52,0.5,0.72,0.1045,19,409,428,Pagi (05–11)
12460,2012-06-08,Summer,2012,6,8,0,Fri,1,Clear,0.58,0.5455,0.6,0.0896,37,663,700,Pagi (05–11)
12461,2012-06-08,Summer,2012,6,9,0,Fri,1,Clear,0.62,0.6212,0.53,0.1642,47,335,382,Pagi (05–11)
12462,2012-06-08,Summer,2012,6,10,0,Fri,1,Clear,0.66,0.6212,0.47,0.2537,62,187,249,Pagi (05–11)
12463,2012-06-08,Summer,2012,6,11,0,Fri,1,Clear,0.7,0.6364,0.42,0.2537,65,199,264,Pagi (05–11)
12464,2012-06-08,Summer,2012,6,12,0,Fri,1,Clear,0.72,0.6515,0.39,0.3284,89,280,369,Siang (12–16)
12465,2012-06-08,Summer,2012,6,13,0,Fri,1,Clear,0.74,0.6515,0.37,0.2537,129,287,416,Siang (12–16)
12466,2012-06-08,Summer,2012,6,14,0,Fri,1,Clear,0.76,0.6667,0.31,0.3881,128,245,373,Siang (12–16)
12467,2012-06-08,Summer,2012,6,15,0,Fri,1,Clear,0.76,0.6667,0.29,0.2836,98,299,397,Siang (12–16)
12468,2012-06-08,Summer,2012,6,16,0,Fri,1,Clear,0.76,0.6667,0.29,0.2985,111,412,523,Siang (12–16)
12469,2012-06-08,Summer,2012,6,17,0,Fri,1,Clear,0.76,0.6667,0.29,0.194,114,679,793,Sore (17–20)
12470,2012-06-08,Summer,2012,6,18,0,Fri,1,Clear,0.76,0.6667,0.27,0.2239,147,576,723,Sore (17–20)
12471,2012-06-08,Summer,2012,6,19,0,Fri,1,Clear,0.74,0.6515,0.3,0.2239,95,460,555,Sore (17–20)
12472,2012-06-08,Summer,2012,6,20,0,Fri,1,Clear,0.72,0.6515,0.32,0.1343,117,291,408,Sore (17–20)
12473,2012-06-08,Summer,2012,6,21,0,Fri,1,Clear,0.7,0.6364,0.37,0.1343,83,256,339,Malam (21–04)
12474,2012-06-08,Summer,2012,6,22,0,Fri,1,Clear,0.68,0.6364,0.41,0.1045,61,230,291,Malam (21–04)
12475,2012-06-08,Summer,2012,6,23,0,Fri,1,Clear,0.64,0.6212,0.57,0.1642,52,163,215,Malam (21–04)
